prov,year,ind,ls,w,we,ws,wg,al
河北省,2022,4,0,1,1,1,1,0
北京市,2011,70,0,0,1,0,0,0
北京市,2012,70,0,0,1,1,0,0
北京市,2013,70,0,0,1,0,0,0
北京市,2014,70,0,0,1,0,0,0
北京市,2015,70,0,0,1,0,0,0
北京市,2016,70,0,0,1,0,0,0
北京市,2017,70,0,0,1,0,0,0
北京市,2018,70,0,0,1,0,0,1
北京市,2019,70,0,0,1,0,0,1
北京市,2020,70,0,0,1,0,0,0
北京市,2021,70,0,0,1,1,0,1
江西省,2011,69,0,0,0,1,1,0
江西省,2012,69,0,0,0,1,1,0
江西省,2013,69,0,0,0,1,1,0
江西省,2014,69,0,0,0,1,1,0
江西省,2015,69,0,0,0,1,1,0
江西省,2016,69,0,0,0,1,1,0
江西省,2017,69,0,0,0,1,1,0
江西省,2018,69,0,0,0,1,1,0
江西省,2019,69,0,0,0,1,1,0
江西省,2020,69,0,1,1,1,1,0
江西省,2021,69,0,1,1,1,1,0
江西省,2022,69,0,0,0,1,1,0
江苏省,2016,46,0,0,0,0,0,0
江苏省,2017,46,0,0,0,1,0,0
江苏省,2018,46,0,0,0,1,0,1
江苏省,2019,46,0,0,0,1,0,1
江苏省,2020,46,0,0,0,1,0,1
江苏省,2021,46,0,0,1,1,0,0
江苏省,2022,46,1,1,1,1,1,1
重庆市,2022,66,0,0,0,1,0,0
湖北省,2017,58,0,0,0,0,1,1
湖北省,2018,58,0,0,0,1,1,0
湖北省,2019,58,0,0,0,1,0,0
湖北省,2020,58,0,0,0,1,0,1
湖北省,2021,58,0,0,0,1,0,0
湖北省,2022,58,0,0,1,0,0,0
安徽省,2019,57,0,0,1,0,1,1
安徽省,2020,57,0,1,1,1,1,0
河南省,2011,33,0,0,1,1,0,1
河南省,2012,33,0,0,1,1,0,1
河南省,2013,33,0,0,1,1,0,1
河南省,2014,33,0,0,1,1,0,0
河南省,2015,33,0,0,1,1,0,1
河南省,2016,33,0,0,1,0,0,0
河南省,2017,33,0,0,1,0,0,0
河南省,2018,33,0,0,1,0,0,0
河南省,2019,33,0,0,1,0,1,1
河南省,2020,33,0,0,0,1,1,0
河南省,2021,33,0,0,0,0,1,1
河南省,2022,33,0,0,0,1,1,0
浙江省,2018,39,0,0,0,1,0,1
浙江省,2020,39,0,0,1,1,0,0
浙江省,2021,39,0,0,1,1,0,0
浙江省,2022,39,0,1,1,1,1,0
浙江省,2019,58,0,0,0,0,1,0
浙江省,2020,58,0,0,0,0,1,1
福建省,2011,4,0,0,0,1,0,0
福建省,2012,4,0,0,0,1,0,0
福建省,2014,4,0,0,1,1,0,1
福建省,2015,4,0,0,1,1,0,0
福建省,2016,4,0,0,1,1,0,0
福建省,2017,4,0,0,0,1,0,0
福建省,2018,4,0,0,1,1,0,1
福建省,2019,4,0,1,1,1,1,0
福建省,2020,4,0,0,1,1,0,0
福建省,2021,4,0,0,1,1,0,1
福建省,2022,4,0,0,1,1,0,0
浙江省,2018,31,0,1,1,1,1,0
浙江省,2019,31,0,0,1,0,1,0
浙江省,2020,31,0,1,1,1,1,0
浙江省,2022,31,0,0,0,0,1,1
北京市,2011,32,0,0,1,0,1,1
北京市,2012,32,0,0,1,0,1,0
北京市,2013,32,0,1,1,1,1,0
北京市,2014,32,0,0,1,0,1,0
北京市,2015,32,1,1,1,1,1,1
北京市,2016,32,1,1,1,1,1,1
北京市,2017,32,1,1,1,1,1,1
北京市,2019,32,0,0,0,0,0,0
北京市,2020,32,0,0,0,1,0,1
北京市,2021,32,0,0,0,0,0,0
北京市,2022,32,0,0,1,1,0,0
浙江省,2011,19,0,0,1,0,1,1
浙江省,2012,19,0,0,1,0,0,0
浙江省,2013,19,0,0,1,0,0,0
浙江省,2014,19,0,0,0,0,0,1
浙江省,2015,19,0,0,0,1,0,1
浙江省,2016,19,0,0,0,1,0,0
浙江省,2017,19,0,0,0,0,0,1
浙江省,2018,19,0,0,0,1,0,1
浙江省,2019,19,0,0,0,1,0,1
浙江省,2020,19,0,0,1,1,0,0
浙江省,2021,19,0,0,0,1,0,1
浙江省,2022,19,0,0,0,0,0,0
新疆维吾尔自治区,2022,33,0,0,0,0,0,0
北京市,2011,70,0,0,0,1,0,0
北京市,2012,70,0,0,0,0,0,1
北京市,2013,70,0,0,0,1,0,0
北京市,2014,70,0,0,0,0,1,0
北京市,2015,70,0,0,0,0,0,0
北京市,2016,70,0,0,0,1,0,0
北京市,2017,70,0,0,0,1,0,0
北京市,2018,70,0,0,0,0,0,0
北京市,2019,70,1,1,1,1,1,1
北京市,2020,70,0,0,0,0,0,0
北京市,2021,70,0,0,1,1,0,0
北京市,2022,70,0,0,1,1,0,0
天津市,2011,20,0,1,1,1,1,0
天津市,2012,53,0,0,0,1,0,0
天津市,2013,53,0,0,0,1,1,1
天津市,2014,20,0,1,1,1,1,0
天津市,2015,20,0,0,1,0,1,0
天津市,2016,20,0,0,0,0,1,0
天津市,2017,20,1,1,1,1,1,1
天津市,2018,20,0,0,1,0,1,0
天津市,2019,20,0,1,1,1,1,0
天津市,2020,20,0,1,1,1,1,0
天津市,2021,20,0,0,0,0,0,0
安徽省,2011,36,0,0,1,0,0,0
安徽省,2014,36,0,0,0,1,0,1
安徽省,2015,36,0,0,1,1,0,1
安徽省,2016,36,0,0,0,0,0,0
安徽省,2017,36,0,0,0,0,0,0
安徽省,2018,36,0,0,0,0,0,0
安徽省,2019,36,0,0,0,0,0,1
安徽省,2020,36,0,0,0,0,0,0
安徽省,2021,36,0,0,0,0,0,1
北京市,2011,39,0,0,0,0,0,1
北京市,2012,39,0,0,0,0,0,1
北京市,2013,39,0,0,0,0,0,1
北京市,2014,39,0,0,0,0,0,0
北京市,2015,39,0,0,0,0,0,0
北京市,2016,39,0,0,1,0,0,0
北京市,2017,39,0,0,1,0,0,0
北京市,2018,39,0,0,1,0,0,1
北京市,2019,39,0,0,1,1,0,1
北京市,2020,39,0,0,1,1,0,1
江西省,2018,19,0,0,0,1,0,1
江西省,2019,19,0,0,0,1,1,0
江西省,2020,19,0,0,0,1,0,0
江西省,2021,19,0,0,0,1,0,1
江西省,2022,19,0,0,0,1,0,0
福建省,2011,27,0,0,1,0,0,1
福建省,2012,27,0,0,1,1,0,0
福建省,2013,27,0,0,1,1,0,0
福建省,2014,27,0,0,1,0,0,1
