unit_cd,unit_nm,year,tenure,leaving_pct,mean_km,enq
NAT,National (all areas),2016,Sale,38.21,107.7,5980042
NAT,National (all areas),2017,Sale,37.97,109.6,6047879
NAT,National (all areas),2018,Sale,36.29,108.7,5873347
NAT,National (all areas),2019,Sale,34.32,103.8,5993584
NAT,National (all areas),2020,Sale,36.0,101.4,9333316
NAT,National (all areas),2021,Sale,37.42,99.9,11487916
NAT,National (all areas),2022,Sale,36.55,99.5,10804554
NAT,National (all areas),2023,Sale,34.84,102.4,7742383
NAT,National (all areas),2024,Sale,33.17,96.2,8256365
NAT,National (all areas),2025,Sale,32.67,94.0,7744125
NAT,National (all areas),2016,Rent,31.68,111.6,2899696
NAT,National (all areas),2017,Rent,31.2,116.0,3849064
NAT,National (all areas),2018,Rent,27.77,105.9,8403772
NAT,National (all areas),2019,Rent,27.44,104.6,9310700
NAT,National (all areas),2020,Rent,29.96,102.1,12967555
NAT,National (all areas),2021,Rent,31.99,109.3,16520668
NAT,National (all areas),2022,Rent,31.85,111.8,21587743
NAT,National (all areas),2023,Rent,31.93,108.9,22472734
NAT,National (all areas),2024,Rent,31.27,107.7,17860315
NAT,National (all areas),2025,Rent,31.35,109.1,13820683
E30000004,Barnsley,2016,Rent,34.74,67.8,6329
E30000004,Barnsley,2017,Rent,41.29,69.0,7252
E30000004,Barnsley,2018,Rent,32.69,60.9,20376
E30000004,Barnsley,2019,Rent,34.41,62.8,22899
E30000004,Barnsley,2020,Rent,35.37,51.8,39771
E30000004,Barnsley,2021,Rent,37.36,61.8,48790
E30000004,Barnsley,2022,Rent,36.49,58.9,50815
E30000004,Barnsley,2023,Rent,39.44,59.3,47894
E30000004,Barnsley,2024,Rent,43.01,58.0,39488
E30000004,Barnsley,2025,Rent,43.84,64.0,30187
E30000004,Barnsley,2016,Sale,44.84,123.7,14508
E30000004,Barnsley,2017,Sale,37.76,70.2,14498
E30000004,Barnsley,2018,Sale,31.9,58.1,14958
E30000004,Barnsley,2019,Sale,33.3,49.2,17259
E30000004,Barnsley,2020,Sale,36.73,54.8,27094
E30000004,Barnsley,2021,Sale,35.39,51.8,35491
E30000004,Barnsley,2022,Sale,36.91,48.2,32725
E30000004,Barnsley,2023,Sale,35.05,57.0,24319
E30000004,Barnsley,2024,Sale,35.38,53.5,25184
E30000004,Barnsley,2025,Sale,33.89,47.3,23154
E30000018,Bradford,2016,Rent,34.08,79.6,16551
E30000018,Bradford,2017,Rent,44.02,84.1,19633
E30000018,Bradford,2018,Rent,36.23,73.3,51083
E30000018,Bradford,2019,Rent,32.15,80.1,62824
E30000018,Bradford,2020,Rent,36.4,65.9,85800
E30000018,Bradford,2021,Rent,41.44,71.9,108554
E30000018,Bradford,2022,Rent,42.87,71.1,146759
E30000018,Bradford,2023,Rent,42.61,70.5,152603
E30000018,Bradford,2024,Rent,42.4,71.1,122491
E30000018,Bradford,2025,Rent,42.77,69.9,87482
E30000018,Bradford,2016,Sale,37.11,72.7,30352
E30000018,Bradford,2017,Sale,34.48,59.9,34003
E30000018,Bradford,2018,Sale,34.06,62.0,35170
E30000018,Bradford,2019,Sale,32.47,58.4,37081
E30000018,Bradford,2020,Sale,32.06,57.5,62951
E30000018,Bradford,2021,Sale,31.88,57.9,84343
E30000018,Bradford,2022,Sale,31.64,57.6,74696
E30000018,Bradford,2023,Sale,32.28,56.1,54081
E30000018,Bradford,2024,Sale,31.41,55.3,56748
E30000018,Bradford,2025,Sale,32.7,52.8,53476
E30000029,Halifax,2016,Rent,41.26,57.9,7106
E30000029,Halifax,2017,Rent,45.67,72.9,7718
E30000029,Halifax,2018,Rent,36.67,64.2,21131
E30000029,Halifax,2019,Rent,35.36,75.0,24782
E30000029,Halifax,2020,Rent,39.09,68.0,33626
E30000029,Halifax,2021,Rent,44.33,65.0,42685
E30000029,Halifax,2022,Rent,43.72,66.0,52295
E30000029,Halifax,2023,Rent,42.73,66.0,50316
E30000029,Halifax,2024,Rent,43.12,64.8,43567
E30000029,Halifax,2025,Rent,42.86,64.4,37189
E30000029,Halifax,2016,Sale,41.95,71.9,13735
E30000029,Halifax,2017,Sale,40.66,76.5,15235
E30000029,Halifax,2018,Sale,37.77,72.1,15203
E30000029,Halifax,2019,Sale,35.93,59.3,15588
E30000029,Halifax,2020,Sale,37.92,49.1,27427
E30000029,Halifax,2021,Sale,40.86,51.5,33173
E30000029,Halifax,2022,Sale,41.46,54.1,29778
E30000029,Halifax,2023,Sale,37.31,58.1,22874
E30000029,Halifax,2024,Sale,37.35,51.5,23514
E30000029,Halifax,2025,Sale,37.25,55.5,23099
E30000046,Dorchester and Weymouth,2016,Rent,51.1,107.6,13097
E30000046,Dorchester and Weymouth,2017,Rent,55.19,114.5,14047
E30000046,Dorchester and Weymouth,2018,Rent,47.79,101.6,32818
E30000046,Dorchester and Weymouth,2019,Rent,48.04,103.8,34537
E30000046,Dorchester and Weymouth,2020,Rent,51.91,105.1,46457
E30000046,Dorchester and Weymouth,2021,Rent,54.39,115.5,57966
E30000046,Dorchester and Weymouth,2022,Rent,54.27,110.7,70698
E30000046,Dorchester and Weymouth,2023,Rent,53.95,108.1,63969
E30000046,Dorchester and Weymouth,2024,Rent,51.12,108.3,52939
E30000046,Dorchester and Weymouth,2025,Rent,49.59,107.7,45504
E30000046,Dorchester and Weymouth,2016,Sale,56.55,115.2,26872
E30000046,Dorchester and Weymouth,2017,Sale,56.28,120.6,27216
E30000046,Dorchester and Weymouth,2018,Sale,53.8,122.7,25248
E30000046,Dorchester and Weymouth,2019,Sale,52.59,127.6,25178
E30000046,Dorchester and Weymouth,2020,Sale,48.26,120.6,37261
E30000046,Dorchester and Weymouth,2021,Sale,51.05,120.9,44511
E30000046,Dorchester and Weymouth,2022,Sale,49.75,117.8,40223
E30000046,Dorchester and Weymouth,2023,Sale,49.05,119.8,28555
E30000046,Dorchester and Weymouth,2024,Sale,45.43,125.5,29585
E30000046,Dorchester and Weymouth,2025,Sale,41.27,126.9,27689
E30000054,Grantham,2016,Rent,54.07,95.0,4555
E30000054,Grantham,2017,Rent,58.85,97.8,4778
E30000054,Grantham,2018,Rent,45.48,89.7,12560
E30000054,Grantham,2019,Rent,47.71,91.3,13285
E30000054,Grantham,2020,Rent,48.19,88.6,19096
E30000054,Grantham,2021,Rent,46.57,90.8,23427
E30000054,Grantham,2022,Rent,52.15,90.1,28799
E30000054,Grantham,2023,Rent,49.57,89.3,27254
E30000054,Grantham,2024,Rent,50.4,86.5,24235
E30000054,Grantham,2025,Rent,49.71,91.5,17668
E30000054,Grantham,2016,Sale,58.12,107.0,10204
E30000054,Grantham,2017,Sale,52.97,101.9,10122
E30000054,Grantham,2018,Sale,54.44,97.7,9549
E30000054,Grantham,2019,Sale,52.41,98.2,9004
E30000054,Grantham,2020,Sale,53.84,99.1,15036
E30000054,Grantham,2021,Sale,54.11,98.9,18185
E30000054,Grantham,2022,Sale,52.75,95.4,14816
E30000054,Grantham,2023,Sale,51.96,99.2,11639
E30000054,Grantham,2024,Sale,46.03,91.6,12071
E30000054,Grantham,2025,Sale,43.05,88.3,10849
E30000061,Hastings,2016,Rent,34.88,113.0,7076
E30000061,Hastings,2017,Rent,41.62,111.5,6898
E30000061,Hastings,2018,Rent,31.79,95.7,17924
E30000061,Hastings,2019,Rent,32.49,89.6,17266
E30000061,Hastings,2020,Rent,37.24,123.0,24062
E30000061,Hastings,2021,Rent,47.6,130.1,28442
E30000061,Hastings,2022,Rent,40.38,132.8,34123
E30000061,Hastings,2023,Rent,37.43,134.8,32124
E30000061,Hastings,2024,Rent,36.66,127.6,24331
E30000061,Hastings,2025,Rent,39.23,112.4,21797
E30000061,Hastings,2016,Sale,44.37,166.8,12285
E30000061,Hastings,2017,Sale,42.15,187.0,11685
E30000061,Hastings,2018,Sale,39.46,180.4,12442
E30000061,Hastings,2019,Sale,37.84,152.1,10947
E30000061,Hastings,2020,Sale,34.59,152.5,16737
E30000061,Hastings,2021,Sale,41.6,173.5,21663
E30000061,Hastings,2022,Sale,41.96,162.7,18440
E30000061,Hastings,2023,Sale,38.07,143.5,13397
E30000061,Hastings,2024,Sale,37.94,137.5,13432
E30000061,Hastings,2025,Sale,35.61,135.5,11669
E30000070,Isle of Wight,2016,Rent,37.11,147.7,4093
E30000070,Isle of Wight,2017,Rent,33.64,126.6,4843
E30000070,Isle of Wight,2018,Rent,25.77,130.0,10858
E30000070,Isle of Wight,2019,Rent,24.58,119.7,12861
E30000070,Isle of Wight,2020,Rent,21.84,127.8,18885
E30000070,Isle of Wight,2021,Rent,36.11,132.8,20353
E30000070,Isle of Wight,2022,Rent,39.08,120.5,19740
E30000070,Isle of Wight,2023,Rent,38.18,141.8,18193
E30000070,Isle of Wight,2024,Rent,42.41,162.8,13455
E30000070,Isle of Wight,2025,Rent,35.53,158.1,11511
E30000070,Isle of Wight,2016,Sale,30.0,175.5,8281
E30000070,Isle of Wight,2017,Sale,28.25,184.1,8860
E30000070,Isle of Wight,2018,Sale,24.86,175.3,8888
E30000070,Isle of Wight,2019,Sale,22.95,193.7,9173
E30000070,Isle of Wight,2020,Sale,23.57,156.9,12724
E30000070,Isle of Wight,2021,Sale,24.86,179.8,17922
E30000070,Isle of Wight,2022,Sale,23.99,169.4,15008
E30000070,Isle of Wight,2023,Sale,28.69,180.1,10826
E30000070,Isle of Wight,2024,Sale,24.56,194.9,10883
E30000070,Isle of Wight,2025,Sale,21.42,199.3,9561
E30000076,Lancaster and Morecambe,2016,Rent,40.2,155.8,6023
E30000076,Lancaster and Morecambe,2017,Rent,41.89,154.3,6976
E30000076,Lancaster and Morecambe,2018,Rent,36.45,134.9,15943
E30000076,Lancaster and Morecambe,2019,Rent,33.68,134.4,19803
E30000076,Lancaster and Morecambe,2020,Rent,26.71,124.2,33080
E30000076,Lancaster and Morecambe,2021,Rent,31.27,122.3,45645
E30000076,Lancaster and Morecambe,2022,Rent,34.31,135.5,59754
E30000076,Lancaster and Morecambe,2023,Rent,35.3,109.3,70815
E30000076,Lancaster and Morecambe,2024,Rent,32.76,121.2,50295
E30000076,Lancaster and Morecambe,2025,Rent,29.66,111.2,39316
E30000076,Lancaster and Morecambe,2016,Sale,35.46,118.7,8592
E30000076,Lancaster and Morecambe,2017,Sale,34.02,118.6,8687
E30000076,Lancaster and Morecambe,2018,Sale,34.06,107.9,8814
E30000076,Lancaster and Morecambe,2019,Sale,32.44,101.1,10766
E30000076,Lancaster and Morecambe,2020,Sale,29.64,88.7,16911
E30000076,Lancaster and Morecambe,2021,Sale,31.19,87.5,22305
E30000076,Lancaster and Morecambe,2022,Sale,32.32,99.9,20008
E30000076,Lancaster and Morecambe,2023,Sale,34.22,94.4,14433
E30000076,Lancaster and Morecambe,2024,Sale,30.66,89.3,13791
E30000076,Lancaster and Morecambe,2025,Sale,28.22,95.3,12355
E30000093,Middlesbrough and Stockton,2016,Rent,29.96,186.6,14139
E30000093,Middlesbrough and Stockton,2017,Rent,33.46,155.5,14692
E30000093,Middlesbrough and Stockton,2018,Rent,24.25,138.4,43793
E30000093,Middlesbrough and Stockton,2019,Rent,23.32,140.7,47465
E30000093,Middlesbrough and Stockton,2020,Rent,22.82,126.5,76372
E30000093,Middlesbrough and Stockton,2021,Rent,26.26,140.3,98856
E30000093,Middlesbrough and Stockton,2022,Rent,27.38,148.0,134877
E30000093,Middlesbrough and Stockton,2023,Rent,28.32,138.8,145839
E30000093,Middlesbrough and Stockton,2024,Rent,26.42,130.3,121752
E30000093,Middlesbrough and Stockton,2025,Rent,26.64,136.9,96255
E30000093,Middlesbrough and Stockton,2016,Sale,23.69,106.5,22955
E30000093,Middlesbrough and Stockton,2017,Sale,23.1,121.5,24680
E30000093,Middlesbrough and Stockton,2018,Sale,18.83,104.2,23524
E30000093,Middlesbrough and Stockton,2019,Sale,19.39,104.5,25641
E30000093,Middlesbrough and Stockton,2020,Sale,19.49,96.8,42390
E30000093,Middlesbrough and Stockton,2021,Sale,19.14,97.4,53511
E30000093,Middlesbrough and Stockton,2022,Sale,18.6,94.1,50863
E30000093,Middlesbrough and Stockton,2023,Sale,19.43,90.4,38349
E30000093,Middlesbrough and Stockton,2024,Sale,19.32,86.3,41548
E30000093,Middlesbrough and Stockton,2025,Sale,21.38,94.3,40857
E30000108,Peterborough,2016,Rent,36.04,83.8,13135
E30000108,Peterborough,2017,Rent,50.26,100.1,10006
E30000108,Peterborough,2018,Rent,45.12,92.1,25869
E30000108,Peterborough,2019,Rent,42.01,87.5,26475
E30000108,Peterborough,2020,Rent,42.78,87.2,40455
E30000108,Peterborough,2021,Rent,44.59,98.1,52042
E30000108,Peterborough,2022,Rent,44.26,94.8,69447
E30000108,Peterborough,2023,Rent,46.95,104.8,74828
E30000108,Peterborough,2024,Rent,43.7,93.8,59717
E30000108,Peterborough,2025,Rent,47.11,102.7,43080
E30000108,Peterborough,2016,Sale,46.93,93.0,18165
E30000108,Peterborough,2017,Sale,45.77,87.9,18256
E30000108,Peterborough,2018,Sale,48.36,86.1,18694
E30000108,Peterborough,2019,Sale,47.01,87.2,17713
E30000108,Peterborough,2020,Sale,46.17,87.4,28345
E30000108,Peterborough,2021,Sale,46.98,85.7,38154
E30000108,Peterborough,2022,Sale,48.65,82.5,33663
E30000108,Peterborough,2023,Sale,52.07,89.9,21766
E30000108,Peterborough,2024,Sale,51.21,82.6,24331
E30000108,Peterborough,2025,Sale,45.89,75.1,20731
E30000124,Spalding,2016,Rent,64.25,91.9,2540
E30000124,Spalding,2017,Rent,58.96,100.2,2992
E30000124,Spalding,2018,Rent,49.36,90.0,6281
E30000124,Spalding,2019,Rent,46.65,83.1,6665
E30000124,Spalding,2020,Rent,47.83,84.8,11241
E30000124,Spalding,2021,Rent,46.51,86.4,14005
E30000124,Spalding,2022,Rent,42.33,87.8,17482
E30000124,Spalding,2023,Rent,47.08,92.3,16126
E30000124,Spalding,2024,Rent,49.9,95.2,12097
E30000124,Spalding,2025,Rent,47.88,94.3,11553
E30000124,Spalding,2016,Sale,60.61,91.7,6882
E30000124,Spalding,2017,Sale,63.21,114.1,7367
E30000124,Spalding,2018,Sale,64.72,113.5,7888
E30000124,Spalding,2019,Sale,56.75,102.9,6074
E30000124,Spalding,2020,Sale,51.21,96.0,8725
E30000124,Spalding,2021,Sale,50.23,100.0,10784
E30000124,Spalding,2022,Sale,56.74,107.4,9297
E30000124,Spalding,2023,Sale,54.83,117.9,6710
E30000124,Spalding,2024,Sale,48.69,95.0,5876
E30000124,Spalding,2025,Sale,45.57,82.7,5907
E30000135,Thetford and Mildenhall,2016,Rent,65.09,73.7,4982
E30000135,Thetford and Mildenhall,2017,Rent,63.16,85.7,4590
E30000135,Thetford and Mildenhall,2018,Rent,58.57,80.6,11800
E30000135,Thetford and Mildenhall,2019,Rent,54.9,74.9,11857
E30000135,Thetford and Mildenhall,2020,Rent,53.32,78.5,18913
E30000135,Thetford and Mildenhall,2021,Rent,58.9,68.5,23907
E30000135,Thetford and Mildenhall,2022,Rent,54.74,72.7,29058
E30000135,Thetford and Mildenhall,2023,Rent,55.23,75.7,27144
E30000135,Thetford and Mildenhall,2024,Rent,54.83,69.0,20018
E30000135,Thetford and Mildenhall,2025,Rent,56.86,75.3,17190
E30000135,Thetford and Mildenhall,2016,Sale,60.29,86.1,9697
E30000135,Thetford and Mildenhall,2017,Sale,61.18,94.2,9340
E30000135,Thetford and Mildenhall,2018,Sale,57.99,87.1,8706
E30000135,Thetford and Mildenhall,2019,Sale,57.99,90.2,8722
E30000135,Thetford and Mildenhall,2020,Sale,54.61,86.6,13609
E30000135,Thetford and Mildenhall,2021,Sale,59.34,97.8,16766
E30000135,Thetford and Mildenhall,2022,Sale,56.14,81.8,16381
E30000135,Thetford and Mildenhall,2023,Sale,56.92,95.3,11403
E30000135,Thetford and Mildenhall,2024,Sale,55.37,83.5,11293
E30000135,Thetford and Mildenhall,2025,Sale,47.78,87.0,11196
E30000159,Andover,2016,Rent,55.68,79.0,2861
E30000159,Andover,2017,Rent,61.47,81.2,4353
E30000159,Andover,2018,Rent,56.49,82.8,9407
E30000159,Andover,2019,Rent,57.84,80.6,10132
E30000159,Andover,2020,Rent,55.31,77.0,14884
E30000159,Andover,2021,Rent,61.55,86.2,17936
E30000159,Andover,2022,Rent,60.32,80.8,23908
E30000159,Andover,2023,Rent,58.25,79.7,26799
E30000159,Andover,2024,Rent,59.56,77.4,21968
E30000159,Andover,2025,Rent,63.28,73.9,16441
E30000159,Andover,2016,Sale,63.73,93.5,10165
E30000159,Andover,2017,Sale,64.51,92.8,10185
E30000159,Andover,2018,Sale,63.61,100.4,9439
E30000159,Andover,2019,Sale,59.77,93.8,8908
E30000159,Andover,2020,Sale,61.37,92.5,14513
E30000159,Andover,2021,Sale,66.42,96.3,15207
E30000159,Andover,2022,Sale,66.19,89.7,15136
E30000159,Andover,2023,Sale,65.12,97.0,10182
E30000159,Andover,2024,Sale,62.25,87.2,10993
E30000159,Andover,2025,Sale,58.7,85.6,11214
E30000160,Ashford,2016,Rent,49.76,80.4,4859
E30000160,Ashford,2017,Rent,55.58,104.0,4867
E30000160,Ashford,2018,Rent,45.37,92.0,11875
E30000160,Ashford,2019,Rent,47.06,82.0,12370
E30000160,Ashford,2020,Rent,46.46,95.6,19534
E30000160,Ashford,2021,Rent,44.28,118.2,27308
E30000160,Ashford,2022,Rent,45.61,128.4,32300
E30000160,Ashford,2023,Rent,42.01,125.3,36082
E30000160,Ashford,2024,Rent,43.08,101.7,24738
E30000160,Ashford,2025,Rent,45.77,110.5,20275
E30000160,Ashford,2016,Sale,54.17,100.7,10890
E30000160,Ashford,2017,Sale,47.0,102.4,11191
E30000160,Ashford,2018,Sale,47.39,126.7,10473
E30000160,Ashford,2019,Sale,47.36,137.6,10398
E30000160,Ashford,2020,Sale,44.35,111.7,16629
E30000160,Ashford,2021,Sale,48.24,122.9,18983
E30000160,Ashford,2022,Sale,46.57,125.5,16743
E30000160,Ashford,2023,Sale,46.85,108.6,12347
E30000160,Ashford,2024,Sale,48.56,106.3,12699
E30000160,Ashford,2025,Sale,44.97,105.6,11539
E30000162,Barnstaple,2016,Rent,48.5,137.9,2202
E30000162,Barnstaple,2017,Rent,51.45,127.5,4169
E30000162,Barnstaple,2018,Rent,42.58,137.8,6280
E30000162,Barnstaple,2019,Rent,45.45,119.8,7015
E30000162,Barnstaple,2020,Rent,50.15,132.6,9372
E30000162,Barnstaple,2021,Rent,60.58,125.7,10989
E30000162,Barnstaple,2022,Rent,58.74,129.9,13747
E30000162,Barnstaple,2023,Rent,48.04,139.6,14179
E30000162,Barnstaple,2024,Rent,51.27,130.6,11073
E30000162,Barnstaple,2025,Rent,54.49,143.8,9260
E30000162,Barnstaple,2016,Sale,57.21,145.7,5978
E30000162,Barnstaple,2017,Sale,51.39,135.4,6186
E30000162,Barnstaple,2018,Sale,49.12,149.6,5861
E30000162,Barnstaple,2019,Sale,45.88,144.5,5473
E30000162,Barnstaple,2020,Sale,44.87,132.4,7910
E30000162,Barnstaple,2021,Sale,50.07,154.9,9944
E30000162,Barnstaple,2022,Sale,49.7,153.5,9017
E30000162,Barnstaple,2023,Sale,40.81,136.8,5984
E30000162,Barnstaple,2024,Sale,43.1,128.0,5779
E30000162,Barnstaple,2025,Sale,40.08,132.7,5512
E30000163,Barrow-in-Furness,2016,Rent,46.18,157.7,5388
E30000163,Barrow-in-Furness,2017,Rent,59.56,130.0,7560
E30000163,Barrow-in-Furness,2018,Rent,43.84,145.7,14272
E30000163,Barrow-in-Furness,2019,Rent,42.55,148.9,15650
E30000163,Barrow-in-Furness,2020,Rent,42.63,136.7,22959
E30000163,Barrow-in-Furness,2021,Rent,51.13,140.5,29947
E30000163,Barrow-in-Furness,2022,Rent,48.62,128.5,36469
E30000163,Barrow-in-Furness,2023,Rent,47.88,130.0,37375
E30000163,Barrow-in-Furness,2024,Rent,43.92,126.9,31353
E30000163,Barrow-in-Furness,2025,Rent,43.27,136.9,25543
E30000163,Barrow-in-Furness,2016,Sale,42.16,154.8,13055
E30000163,Barrow-in-Furness,2017,Sale,38.49,147.9,13787
E30000163,Barrow-in-Furness,2018,Sale,36.33,131.7,14309
E30000163,Barrow-in-Furness,2019,Sale,37.5,144.7,14595
E30000163,Barrow-in-Furness,2020,Sale,35.78,139.2,23406
E30000163,Barrow-in-Furness,2021,Sale,34.77,128.2,28308
E30000163,Barrow-in-Furness,2022,Sale,36.32,133.4,25014
E30000163,Barrow-in-Furness,2023,Sale,34.16,127.7,19541
E30000163,Barrow-in-Furness,2024,Sale,33.7,133.6,19307
E30000163,Barrow-in-Furness,2025,Sale,28.2,135.6,19679
E30000164,Basingstoke,2016,Rent,48.74,80.7,12036
E30000164,Basingstoke,2017,Rent,62.93,95.8,16694
E30000164,Basingstoke,2018,Rent,51.01,91.5,30592
E30000164,Basingstoke,2019,Rent,53.42,103.8,33197
E30000164,Basingstoke,2020,Rent,51.62,93.6,42405
E30000164,Basingstoke,2021,Rent,55.9,103.7,55240
E30000164,Basingstoke,2022,Rent,53.65,100.4,69750
E30000164,Basingstoke,2023,Rent,52.53,93.3,73022
E30000164,Basingstoke,2024,Rent,52.26,96.4,58605
E30000164,Basingstoke,2025,Rent,51.86,98.1,42902
E30000164,Basingstoke,2016,Sale,51.92,96.1,33093
E30000164,Basingstoke,2017,Sale,52.6,101.6,28948
E30000164,Basingstoke,2018,Sale,50.9,107.1,26316
E30000164,Basingstoke,2019,Sale,49.9,99.6,26911
E30000164,Basingstoke,2020,Sale,49.65,98.8,41238
E30000164,Basingstoke,2021,Sale,56.24,103.4,50809
E30000164,Basingstoke,2022,Sale,50.91,99.9,51383
E30000164,Basingstoke,2023,Sale,50.69,102.2,32758
E30000164,Basingstoke,2024,Sale,46.79,87.8,37917
E30000164,Basingstoke,2025,Sale,45.92,86.3,33180
E30000165,Bath,2016,Rent,35.53,85.6,15048
E30000165,Bath,2017,Rent,29.97,102.6,22826
E30000165,Bath,2018,Rent,32.77,92.9,38120
E30000165,Bath,2019,Rent,33.89,97.0,39025
E30000165,Bath,2020,Rent,39.69,90.2,51089
E30000165,Bath,2021,Rent,45.86,94.8,65418
E30000165,Bath,2022,Rent,49.28,101.0,91371
E30000165,Bath,2023,Rent,45.56,100.1,93853
E30000165,Bath,2024,Rent,44.79,93.9,80096
E30000165,Bath,2025,Rent,38.45,94.6,65315
E30000165,Bath,2016,Sale,55.14,87.5,16776
E30000165,Bath,2017,Sale,52.0,82.4,18016
E30000165,Bath,2018,Sale,52.23,82.1,16763
E30000165,Bath,2019,Sale,48.34,85.6,15832
E30000165,Bath,2020,Sale,52.83,81.1,26074
E30000165,Bath,2021,Sale,58.44,78.4,32305
E30000165,Bath,2022,Sale,55.54,76.5,28816
E30000165,Bath,2023,Sale,50.04,80.6,21766
E30000165,Bath,2024,Sale,49.18,74.0,23522
E30000165,Bath,2025,Sale,44.67,77.9,22656
E30000166,Bedford,2016,Rent,34.49,83.9,10066
E30000166,Bedford,2017,Rent,46.78,87.1,12295
E30000166,Bedford,2018,Rent,39.52,83.8,22957
E30000166,Bedford,2019,Rent,40.64,81.2,25504
E30000166,Bedford,2020,Rent,42.25,80.4,37130
E30000166,Bedford,2021,Rent,48.45,91.7,44025
E30000166,Bedford,2022,Rent,54.46,93.0,56193
E30000166,Bedford,2023,Rent,48.92,82.9,62235
E30000166,Bedford,2024,Rent,45.11,83.4,47331
E30000166,Bedford,2025,Rent,44.09,84.7,37721
E30000166,Bedford,2016,Sale,50.1,108.9,21123
E30000166,Bedford,2017,Sale,49.78,102.4,20201
E30000166,Bedford,2018,Sale,49.76,122.0,19693
E30000166,Bedford,2019,Sale,46.83,99.1,18414
E30000166,Bedford,2020,Sale,47.08,97.4,29705
E30000166,Bedford,2021,Sale,53.39,97.7,34728
E30000166,Bedford,2022,Sale,53.44,104.7,31885
E30000166,Bedford,2023,Sale,51.23,97.8,22068
E30000166,Bedford,2024,Sale,49.25,96.4,23691
E30000166,Bedford,2025,Sale,46.26,86.7,23133
E30000167,Bideford,2016,Rent,68.17,161.7,1659
E30000167,Bideford,2017,Rent,66.4,142.9,1976
E30000167,Bideford,2018,Rent,57.72,121.7,4764
E30000167,Bideford,2019,Rent,49.76,102.6,5086
E30000167,Bideford,2020,Rent,53.42,119.0,6816
E30000167,Bideford,2021,Rent,54.96,126.1,8819
E30000167,Bideford,2022,Rent,60.22,126.5,9950
E30000167,Bideford,2023,Rent,59.09,131.3,9581
E30000167,Bideford,2024,Rent,62.16,135.3,7975
E30000167,Bideford,2025,Rent,61.26,122.4,6159
E30000167,Bideford,2016,Sale,68.26,198.7,5804
E30000167,Bideford,2017,Sale,70.94,181.5,5665
E30000167,Bideford,2018,Sale,61.51,156.2,4430
E30000167,Bideford,2019,Sale,56.04,133.2,3915
E30000167,Bideford,2020,Sale,59.84,130.4,6175
E30000167,Bideford,2021,Sale,65.23,118.6,7423
E30000167,Bideford,2022,Sale,63.58,141.4,6268
E30000167,Bideford,2023,Sale,58.06,141.8,4688
E30000167,Bideford,2024,Sale,56.72,140.9,4487
E30000167,Bideford,2025,Sale,54.19,133.6,3993
E30000168,Birkenhead,2016,Rent,25.32,82.2,15403
E30000168,Birkenhead,2017,Rent,28.21,82.2,17989
E30000168,Birkenhead,2018,Rent,22.96,64.1,55475
E30000168,Birkenhead,2019,Rent,24.82,68.7,55744
E30000168,Birkenhead,2020,Rent,24.6,63.4,91068
E30000168,Birkenhead,2021,Rent,26.58,72.1,104119
E30000168,Birkenhead,2022,Rent,28.3,72.3,119648
E30000168,Birkenhead,2023,Rent,29.28,64.7,109117
E30000168,Birkenhead,2024,Rent,26.13,59.1,109160
E30000168,Birkenhead,2025,Rent,22.13,65.7,96935
E30000168,Birkenhead,2016,Sale,29.04,72.9,19047
E30000168,Birkenhead,2017,Sale,28.0,76.6,20959
E30000168,Birkenhead,2018,Sale,23.9,64.9,22633
E30000168,Birkenhead,2019,Sale,24.58,70.6,23686
E30000168,Birkenhead,2020,Sale,26.05,65.6,41447
E30000168,Birkenhead,2021,Sale,24.8,60.6,53964
E30000168,Birkenhead,2022,Sale,25.28,67.2,46375
E30000168,Birkenhead,2023,Sale,24.76,63.9,32772
E30000168,Birkenhead,2024,Sale,24.46,66.0,36319
E30000168,Birkenhead,2025,Sale,22.1,63.9,35942
E30000169,Birmingham,2016,Rent,29.36,88.2,67603
E30000169,Birmingham,2017,Rent,30.45,93.8,84401
E30000169,Birmingham,2018,Rent,28.43,86.1,196186
E30000169,Birmingham,2019,Rent,29.38,88.8,207188
E30000169,Birmingham,2020,Rent,31.63,79.5,305886
E30000169,Birmingham,2021,Rent,33.51,88.4,423868
E30000169,Birmingham,2022,Rent,32.44,88.8,585348
E30000169,Birmingham,2023,Rent,32.89,86.3,671303
E30000169,Birmingham,2024,Rent,33.26,85.2,527779
E30000169,Birmingham,2025,Rent,34.28,90.2,390831
E30000169,Birmingham,2016,Sale,30.49,75.1,156392
E30000169,Birmingham,2017,Sale,31.23,77.9,174966
E30000169,Birmingham,2018,Sale,32.33,73.2,170181
E30000169,Birmingham,2019,Sale,31.59,74.4,162938
E30000169,Birmingham,2020,Sale,33.98,74.9,245521
E30000169,Birmingham,2021,Sale,34.71,68.8,333818
E30000169,Birmingham,2022,Sale,32.18,68.3,343665
E30000169,Birmingham,2023,Sale,31.66,76.6,207482
E30000169,Birmingham,2024,Sale,31.8,75.6,205864
E30000169,Birmingham,2025,Sale,31.63,71.4,199604
E30000170,Blackburn,2016,Rent,56.08,104.1,9893
E30000170,Blackburn,2017,Rent,52.63,90.6,9003
E30000170,Blackburn,2018,Rent,40.34,76.5,22869
E30000170,Blackburn,2019,Rent,41.15,78.9,27476
E30000170,Blackburn,2020,Rent,37.45,69.1,45966
