unit_cd,unit_nm,year,market,index,value
E30000203,Durham and Bishop Auckland,2013,Rent,enq,13609.0
E30000204,Eastbourne,2013,Rent,enq,11724.0
E30000205,Evesham,2013,Rent,enq,2473.0
E30000206,Exeter,2013,Rent,enq,10900.0
E30000208,Folkestone and Dover,2013,Rent,enq,3779.0
E30000209,Gloucester,2013,Rent,enq,7420.0
E30000210,Great Yarmouth,2013,Rent,enq,2923.0
E30000211,Grimsby,2013,Rent,enq,4750.0
E30000212,Guildford and Aldershot,2013,Rent,enq,25169.0
E30000214,Harrogate,2013,Rent,enq,13760.0
E30000215,Hartlepool,2013,Rent,enq,2414.0
E30000216,Hereford,2013,Rent,enq,3328.0
E30000218,High Wycombe and Aylesbury,2013,Rent,enq,14170.0
E30000219,Huddersfield,2013,Rent,enq,11910.0
E30000220,Hull,2013,Rent,enq,17746.0
E30000221,Huntingdon,2013,Rent,enq,6676.0
E30000222,Ipswich,2013,Rent,enq,20240.0
E30000224,Kettering and Wellingborough,2013,Rent,enq,11748.0
E30000225,King's Lynn,2013,Rent,enq,4925.0
E30000226,Kingsbridge and Dartmouth,2013,Rent,enq,1406.0
E30000228,Leamington Spa,2013,Rent,enq,10659.0
E30000229,Leeds,2013,Rent,enq,29068.0
E30000230,Leicester,2013,Rent,enq,30847.0
E30000231,Lincoln,2013,Rent,enq,17271.0
E30000233,Liverpool,2013,Rent,enq,43073.0
E30000234,London,2013,Rent,enq,469747.0
E30000237,Luton,2013,Rent,enq,30929.0
E30000239,Manchester,2013,Rent,enq,112841.0
E30000240,Mansfield,2013,Rent,enq,7634.0
E30000241,Margate and Ramsgate,2013,Rent,enq,9234.0
E30000242,Medway,2013,Rent,enq,26079.0
E30000243,Milton Keynes,2013,Rent,enq,16807.0
E30000244,Newbury,2013,Rent,enq,6688.0
E30000245,Newcastle,2013,Rent,enq,24983.0
E30000247,Northampton,2013,Rent,enq,15588.0
E30000248,Norwich,2013,Rent,enq,17436.0
E30000249,Nottingham,2013,Rent,enq,34412.0
E30000250,Oxford,2013,Rent,enq,30183.0
E30000252,Penzance,2013,Rent,enq,11.0
E30000253,Plymouth,2013,Rent,enq,9842.0
E30000254,Portsmouth,2013,Rent,enq,25434.0
E30000255,Preston,2013,Rent,enq,12490.0
E30000256,Reading,2013,Rent,enq,24006.0
E30000257,Redruth and Truro,2013,Rent,enq,14840.0
E30000260,Scunthorpe,2013,Rent,enq,3473.0
E30000261,Sheffield,2013,Rent,enq,27042.0
E30000262,Shrewsbury,2013,Rent,enq,8219.0
E30000264,Skegness and Louth,2013,Rent,enq,4265.0
E30000266,Slough and Heathrow,2013,Rent,enq,73667.0
E30000267,Southampton,2013,Rent,enq,27117.0
E30000268,Southend,2013,Rent,enq,24585.0
E30000271,Stafford,2013,Rent,enq,3980.0
E30000272,Stevenage and Welwyn Garden City,2013,Rent,enq,12506.0
E30000273,Stoke-on-Trent,2013,Rent,enq,12503.0
E30000275,Sunderland,2013,Rent,enq,9386.0
E30000276,Swindon,2013,Rent,enq,12685.0
E30000278,Telford,2013,Rent,enq,6103.0
E30000279,Torquay and Paignton,2013,Rent,enq,3632.0
E30000280,Trowbridge,2013,Rent,enq,14608.0
E30000281,Tunbridge Wells,2013,Rent,enq,6907.0
E30000283,Wakefield and Castleford,2013,Rent,enq,8747.0
E30000284,Warrington and Wigan,2013,Rent,enq,27394.0
E30000285,Weston-super-Mare,2013,Rent,enq,6017.0
E30000287,Wisbech,2013,Rent,enq,4052.0
E30000288,Wolverhampton and Walsall,2013,Rent,enq,22948.0
E30000289,Worcester and Kidderminster,2013,Rent,enq,8971.0
E30000291,Worksop and Retford,2013,Rent,enq,3064.0
E30000292,Worthing,2013,Rent,enq,5891.0
E30000293,Yeovil,2013,Rent,enq,15165.0
E30000294,York,2013,Rent,enq,8220.0
K01000005,Cinderford and Ross-on-Wye,2013,Rent,enq,1466.0
K01000010,Carlisle,2013,Rent,enq,4798.0
K01000011,Chester,2013,Rent,enq,19025.0
K01000013,Newport,2013,Rent,enq,9425.0
S22000013,Western Isles,2013,Rent,enq,171.0
S22000035,Orkney Islands,2013,Rent,enq,135.0
S22000039,Shetland Islands,2013,Rent,enq,280.0
S22000047,Aberdeen,2013,Rent,enq,6150.0
S22000051,Ayr,2013,Rent,enq,3482.0
S22000054,Dumbarton and Helensburgh,2013,Rent,enq,3367.0
S22000055,Dumfries,2013,Rent,enq,1414.0
S22000056,Dundee,2013,Rent,enq,3286.0
S22000057,Dunfermline and Kirkcaldy,2013,Rent,enq,6399.0
S22000059,Edinburgh,2013,Rent,enq,12792.0
S22000060,Elgin,2013,Rent,enq,692.0
S22000061,Falkirk and Stirling,2013,Rent,enq,6866.0
S22000063,Galashiels and Peebles,2013,Rent,enq,2144.0
S22000065,Glasgow,2013,Rent,enq,33716.0
S22000068,Inverness,2013,Rent,enq,1907.0
S22000069,Kilmarnock and Irvine,2013,Rent,enq,9489.0
S22000070,Livingston,2013,Rent,enq,3612.0
S22000071,Motherwell and Airdrie,2013,Rent,enq,15493.0
S22000074,Perth,2013,Rent,enq,1410.0
S22000085,Greenock,2013,Rent,enq,1770.0
W22000003,Bridgend,2013,Rent,enq,1954.0
W22000009,Haverfordwest and Milford Haven,2013,Rent,enq,1408.0
W22000015,Newtown and Welshpool,2013,Rent,enq,1896.0
W22000021,Aberystwyth,2013,Rent,enq,663.0
W22000022,Bangor and Holyhead,2013,Rent,enq,2797.0
W22000024,Cardiff,2013,Rent,enq,28065.0
W22000026,Colwyn Bay,2013,Rent,enq,3696.0
W22000028,Llanelli,2013,Rent,enq,1539.0
W22000029,Merthyr Tydfil,2013,Rent,enq,2555.0
W22000031,Rhyl,2013,Rent,enq,3477.0
W22000032,Swansea,2013,Rent,enq,5148.0
W22000034,Wrexham,2013,Rent,enq,4052.0
E30000004,Barnsley,2014,Rent,enq,6910.0
E30000018,Bradford,2014,Rent,enq,13435.0
E30000029,Halifax,2014,Rent,enq,6222.0
E30000046,Dorchester and Weymouth,2014,Rent,enq,10639.0
E30000054,Grantham,2014,Rent,enq,4651.0
E30000061,Hastings,2014,Rent,enq,5084.0
E30000070,Isle of Wight,2014,Rent,enq,3563.0
E30000076,Lancaster and Morecambe,2014,Rent,enq,5317.0
E30000093,Middlesbrough and Stockton,2014,Rent,enq,13689.0
E30000108,Peterborough,2014,Rent,enq,8309.0
E30000124,Spalding,2014,Rent,enq,2561.0
E30000135,Thetford and Mildenhall,2014,Rent,enq,4651.0
E30000159,Andover,2014,Rent,enq,3113.0
E30000160,Ashford,2014,Rent,enq,4202.0
E30000162,Barnstaple,2014,Rent,enq,1738.0
E30000163,Barrow-in-Furness,2014,Rent,enq,4987.0
E30000164,Basingstoke,2014,Rent,enq,11547.0
E30000165,Bath,2014,Rent,enq,8417.0
E30000166,Bedford,2014,Rent,enq,7050.0
E30000167,Bideford,2014,Rent,enq,1311.0
E30000168,Birkenhead,2014,Rent,enq,12430.0
E30000169,Birmingham,2014,Rent,enq,53181.0
E30000170,Blackburn,2014,Rent,enq,7625.0
E30000171,Blackpool,2014,Rent,enq,12387.0
E30000173,Blyth and Ashington,2014,Rent,enq,4741.0
E30000174,Boston,2014,Rent,enq,1641.0
E30000175,Bournemouth,2014,Rent,enq,29088.0
E30000179,Brighton,2014,Rent,enq,22560.0
E30000180,Bristol,2014,Rent,enq,31981.0
E30000182,Burnley,2014,Rent,enq,4422.0
E30000183,Burton upon Trent,2014,Rent,enq,5180.0
E30000184,Bury St Edmunds,2014,Rent,enq,8931.0
E30000186,Cambridge,2014,Rent,enq,31755.0
E30000187,Canterbury,2014,Rent,enq,6939.0
E30000188,Chelmsford,2014,Rent,enq,17492.0
E30000189,Cheltenham,2014,Rent,enq,5092.0
E30000190,Chesterfield,2014,Rent,enq,3777.0
E30000191,Chichester and Bognor Regis,2014,Rent,enq,8146.0
E30000192,Clacton,2014,Rent,enq,5723.0
E30000193,Colchester,2014,Rent,enq,8241.0
E30000195,Coventry,2014,Rent,enq,23540.0
E30000196,Crawley,2014,Rent,enq,23833.0
E30000197,Crewe,2014,Rent,enq,11442.0
E30000198,Cromer and Sheringham,2014,Rent,enq,3695.0
E30000199,Darlington,2014,Rent,enq,2982.0
E30000200,Derby,2014,Rent,enq,12772.0
E30000201,Doncaster,2014,Rent,enq,6364.0
E30000202,Dudley,2014,Rent,enq,12356.0
E30000203,Durham and Bishop Auckland,2014,Rent,enq,11343.0
E30000204,Eastbourne,2014,Rent,enq,11503.0
E30000205,Evesham,2014,Rent,enq,2315.0
E30000206,Exeter,2014,Rent,enq,10451.0
E30000208,Folkestone and Dover,2014,Rent,enq,3540.0
E30000209,Gloucester,2014,Rent,enq,7580.0
E30000210,Great Yarmouth,2014,Rent,enq,2713.0
E30000211,Grimsby,2014,Rent,enq,4089.0
E30000212,Guildford and Aldershot,2014,Rent,enq,27946.0
E30000214,Harrogate,2014,Rent,enq,13300.0
E30000215,Hartlepool,2014,Rent,enq,1542.0
E30000216,Hereford,2014,Rent,enq,3504.0
E30000218,High Wycombe and Aylesbury,2014,Rent,enq,16174.0
E30000219,Huddersfield,2014,Rent,enq,10267.0
E30000220,Hull,2014,Rent,enq,14953.0
E30000221,Huntingdon,2014,Rent,enq,6597.0
E30000222,Ipswich,2014,Rent,enq,17500.0
E30000224,Kettering and Wellingborough,2014,Rent,enq,10138.0
E30000225,King's Lynn,2014,Rent,enq,4661.0
E30000226,Kingsbridge and Dartmouth,2014,Rent,enq,1475.0
E30000228,Leamington Spa,2014,Rent,enq,10640.0
E30000229,Leeds,2014,Rent,enq,31484.0
E30000230,Leicester,2014,Rent,enq,29191.0
E30000231,Lincoln,2014,Rent,enq,15067.0
E30000233,Liverpool,2014,Rent,enq,36840.0
E30000234,London,2014,Rent,enq,552485.0
E30000237,Luton,2014,Rent,enq,29358.0
E30000239,Manchester,2014,Rent,enq,108655.0
E30000240,Mansfield,2014,Rent,enq,6804.0
E30000241,Margate and Ramsgate,2014,Rent,enq,8749.0
E30000242,Medway,2014,Rent,enq,24151.0
E30000243,Milton Keynes,2014,Rent,enq,18115.0
E30000244,Newbury,2014,Rent,enq,7906.0
E30000245,Newcastle,2014,Rent,enq,22394.0
E30000247,Northampton,2014,Rent,enq,14894.0
E30000248,Norwich,2014,Rent,enq,18162.0
E30000249,Nottingham,2014,Rent,enq,30180.0
E30000250,Oxford,2014,Rent,enq,31124.0
E30000252,Penzance,2014,Rent,enq,20.0
E30000253,Plymouth,2014,Rent,enq,9560.0
E30000254,Portsmouth,2014,Rent,enq,24988.0
E30000255,Preston,2014,Rent,enq,10271.0
E30000256,Reading,2014,Rent,enq,25213.0
E30000257,Redruth and Truro,2014,Rent,enq,14438.0
E30000260,Scunthorpe,2014,Rent,enq,2651.0
E30000261,Sheffield,2014,Rent,enq,22517.0
E30000262,Shrewsbury,2014,Rent,enq,8124.0
E30000264,Skegness and Louth,2014,Rent,enq,3674.0
E30000266,Slough and Heathrow,2014,Rent,enq,79953.0
E30000267,Southampton,2014,Rent,enq,27040.0
E30000268,Southend,2014,Rent,enq,23882.0
E30000271,Stafford,2014,Rent,enq,4196.0
E30000272,Stevenage and Welwyn Garden City,2014,Rent,enq,12760.0
E30000273,Stoke-on-Trent,2014,Rent,enq,10411.0
E30000275,Sunderland,2014,Rent,enq,6676.0
E30000276,Swindon,2014,Rent,enq,11854.0
E30000278,Telford,2014,Rent,enq,5191.0
E30000279,Torquay and Paignton,2014,Rent,enq,3195.0
E30000280,Trowbridge,2014,Rent,enq,13869.0
E30000281,Tunbridge Wells,2014,Rent,enq,7695.0
E30000283,Wakefield and Castleford,2014,Rent,enq,7869.0
E30000284,Warrington and Wigan,2014,Rent,enq,24037.0
E30000285,Weston-super-Mare,2014,Rent,enq,6224.0
E30000287,Wisbech,2014,Rent,enq,4219.0
E30000288,Wolverhampton and Walsall,2014,Rent,enq,19124.0
E30000289,Worcester and Kidderminster,2014,Rent,enq,8454.0
E30000291,Worksop and Retford,2014,Rent,enq,2625.0
E30000292,Worthing,2014,Rent,enq,5918.0
E30000293,Yeovil,2014,Rent,enq,15786.0
E30000294,York,2014,Rent,enq,7369.0
K01000005,Cinderford and Ross-on-Wye,2014,Rent,enq,1407.0
K01000010,Carlisle,2014,Rent,enq,4385.0
K01000011,Chester,2014,Rent,enq,17280.0
K01000013,Newport,2014,Rent,enq,8009.0
S22000013,Western Isles,2014,Rent,enq,312.0
S22000035,Orkney Islands,2014,Rent,enq,91.0
S22000039,Shetland Islands,2014,Rent,enq,194.0
S22000047,Aberdeen,2014,Rent,enq,6287.0
S22000051,Ayr,2014,Rent,enq,3389.0
S22000054,Dumbarton and Helensburgh,2014,Rent,enq,3394.0
S22000055,Dumfries,2014,Rent,enq,2127.0
S22000056,Dundee,2014,Rent,enq,4234.0
S22000057,Dunfermline and Kirkcaldy,2014,Rent,enq,6636.0
S22000059,Edinburgh,2014,Rent,enq,16711.0
S22000060,Elgin,2014,Rent,enq,737.0
S22000061,Falkirk and Stirling,2014,Rent,enq,6547.0
S22000063,Galashiels and Peebles,2014,Rent,enq,1818.0
S22000065,Glasgow,2014,Rent,enq,34489.0
S22000068,Inverness,2014,Rent,enq,2472.0
S22000069,Kilmarnock and Irvine,2014,Rent,enq,7583.0
S22000070,Livingston,2014,Rent,enq,3443.0
S22000071,Motherwell and Airdrie,2014,Rent,enq,15486.0
S22000074,Perth,2014,Rent,enq,1598.0
S22000085,Greenock,2014,Rent,enq,1619.0
W22000003,Bridgend,2014,Rent,enq,1561.0
W22000009,Haverfordwest and Milford Haven,2014,Rent,enq,1362.0
W22000015,Newtown and Welshpool,2014,Rent,enq,1699.0
W22000021,Aberystwyth,2014,Rent,enq,873.0
W22000022,Bangor and Holyhead,2014,Rent,enq,2826.0
W22000024,Cardiff,2014,Rent,enq,23986.0
W22000026,Colwyn Bay,2014,Rent,enq,3302.0
W22000028,Llanelli,2014,Rent,enq,1436.0
W22000029,Merthyr Tydfil,2014,Rent,enq,2291.0
W22000031,Rhyl,2014,Rent,enq,3428.0
W22000032,Swansea,2014,Rent,enq,4450.0
W22000034,Wrexham,2014,Rent,enq,3493.0
E30000004,Barnsley,2015,Rent,enq,9139.0
E30000018,Bradford,2015,Rent,enq,16050.0
E30000029,Halifax,2015,Rent,enq,6651.0
E30000046,Dorchester and Weymouth,2015,Rent,enq,13026.0
E30000054,Grantham,2015,Rent,enq,6335.0
E30000061,Hastings,2015,Rent,enq,8501.0
E30000070,Isle of Wight,2015,Rent,enq,4347.0
E30000076,Lancaster and Morecambe,2015,Rent,enq,7270.0
E30000093,Middlesbrough and Stockton,2015,Rent,enq,14317.0
E30000108,Peterborough,2015,Rent,enq,11177.0
E30000124,Spalding,2015,Rent,enq,2520.0
E30000135,Thetford and Mildenhall,2015,Rent,enq,5348.0
E30000159,Andover,2015,Rent,enq,3751.0
E30000160,Ashford,2015,Rent,enq,5917.0
E30000162,Barnstaple,2015,Rent,enq,2931.0
E30000163,Barrow-in-Furness,2015,Rent,enq,5853.0
E30000164,Basingstoke,2015,Rent,enq,13354.0
E30000165,Bath,2015,Rent,enq,11756.0
E30000166,Bedford,2015,Rent,enq,9432.0
E30000167,Bideford,2015,Rent,enq,4176.0
E30000168,Birkenhead,2015,Rent,enq,13988.0
E30000169,Birmingham,2015,Rent,enq,67928.0
E30000170,Blackburn,2015,Rent,enq,8016.0
E30000171,Blackpool,2015,Rent,enq,16001.0
E30000173,Blyth and Ashington,2015,Rent,enq,5276.0
E30000174,Boston,2015,Rent,enq,1742.0
E30000175,Bournemouth,2015,Rent,enq,33680.0
E30000179,Brighton,2015,Rent,enq,29738.0
E30000180,Bristol,2015,Rent,enq,46038.0
E30000182,Burnley,2015,Rent,enq,5039.0
E30000183,Burton upon Trent,2015,Rent,enq,6746.0
E30000184,Bury St Edmunds,2015,Rent,enq,9811.0
E30000186,Cambridge,2015,Rent,enq,43360.0
E30000187,Canterbury,2015,Rent,enq,8272.0
E30000188,Chelmsford,2015,Rent,enq,22826.0
E30000189,Cheltenham,2015,Rent,enq,6363.0
E30000190,Chesterfield,2015,Rent,enq,4632.0
E30000191,Chichester and Bognor Regis,2015,Rent,enq,11323.0
E30000192,Clacton,2015,Rent,enq,6891.0
E30000193,Colchester,2015,Rent,enq,10496.0
E30000195,Coventry,2015,Rent,enq,31483.0
E30000196,Crawley,2015,Rent,enq,31943.0
E30000197,Crewe,2015,Rent,enq,13096.0
E30000198,Cromer and Sheringham,2015,Rent,enq,4501.0
E30000199,Darlington,2015,Rent,enq,3789.0
E30000200,Derby,2015,Rent,enq,15542.0
E30000201,Doncaster,2015,Rent,enq,7564.0
E30000202,Dudley,2015,Rent,enq,16628.0
E30000203,Durham and Bishop Auckland,2015,Rent,enq,12560.0
E30000204,Eastbourne,2015,Rent,enq,14371.0
E30000205,Evesham,2015,Rent,enq,2817.0
E30000206,Exeter,2015,Rent,enq,16178.0
E30000208,Folkestone and Dover,2015,Rent,enq,3846.0
E30000209,Gloucester,2015,Rent,enq,8750.0
E30000210,Great Yarmouth,2015,Rent,enq,2951.0
E30000211,Grimsby,2015,Rent,enq,5065.0
E30000212,Guildford and Aldershot,2015,Rent,enq,34030.0
E30000214,Harrogate,2015,Rent,enq,16826.0
E30000215,Hartlepool,2015,Rent,enq,2030.0
E30000216,Hereford,2015,Rent,enq,4025.0
E30000218,High Wycombe and Aylesbury,2015,Rent,enq,21953.0
E30000219,Huddersfield,2015,Rent,enq,11811.0
E30000220,Hull,2015,Rent,enq,18997.0
E30000221,Huntingdon,2015,Rent,enq,7185.0
E30000222,Ipswich,2015,Rent,enq,20600.0
E30000224,Kettering and Wellingborough,2015,Rent,enq,14240.0
E30000225,King's Lynn,2015,Rent,enq,7601.0
E30000226,Kingsbridge and Dartmouth,2015,Rent,enq,1917.0
E30000228,Leamington Spa,2015,Rent,enq,13366.0
E30000229,Leeds,2015,Rent,enq,41240.0
E30000230,Leicester,2015,Rent,enq,38576.0
E30000231,Lincoln,2015,Rent,enq,16829.0
E30000233,Liverpool,2015,Rent,enq,44299.0
E30000234,London,2015,Rent,enq,737270.0
E30000237,Luton,2015,Rent,enq,43196.0
E30000239,Manchester,2015,Rent,enq,139859.0
E30000240,Mansfield,2015,Rent,enq,8054.0
E30000241,Margate and Ramsgate,2015,Rent,enq,10897.0
E30000242,Medway,2015,Rent,enq,29239.0
E30000243,Milton Keynes,2015,Rent,enq,23936.0
E30000244,Newbury,2015,Rent,enq,9469.0
E30000245,Newcastle,2015,Rent,enq,26623.0
E30000247,Northampton,2015,Rent,enq,20082.0
E30000248,Norwich,2015,Rent,enq,23379.0
E30000249,Nottingham,2015,Rent,enq,37014.0
E30000250,Oxford,2015,Rent,enq,41000.0
E30000252,Penzance,2015,Rent,enq,10.0
E30000253,Plymouth,2015,Rent,enq,12042.0
E30000254,Portsmouth,2015,Rent,enq,28064.0
E30000255,Preston,2015,Rent,enq,13303.0
E30000256,Reading,2015,Rent,enq,32463.0
E30000257,Redruth and Truro,2015,Rent,enq,17160.0
E30000260,Scunthorpe,2015,Rent,enq,3506.0
E30000261,Sheffield,2015,Rent,enq,27303.0
E30000262,Shrewsbury,2015,Rent,enq,8861.0
E30000264,Skegness and Louth,2015,Rent,enq,3788.0
E30000266,Slough and Heathrow,2015,Rent,enq,96987.0
E30000267,Southampton,2015,Rent,enq,33885.0
E30000268,Southend,2015,Rent,enq,26231.0
E30000271,Stafford,2015,Rent,enq,3564.0
E30000272,Stevenage and Welwyn Garden City,2015,Rent,enq,15300.0
E30000273,Stoke-on-Trent,2015,Rent,enq,12742.0
E30000275,Sunderland,2015,Rent,enq,7195.0
E30000276,Swindon,2015,Rent,enq,14797.0
E30000278,Telford,2015,Rent,enq,6882.0
E30000279,Torquay and Paignton,2015,Rent,enq,4309.0
E30000280,Trowbridge,2015,Rent,enq,18276.0
E30000281,Tunbridge Wells,2015,Rent,enq,10349.0
E30000283,Wakefield and Castleford,2015,Rent,enq,8983.0
E30000284,Warrington and Wigan,2015,Rent,enq,26311.0
E30000285,Weston-super-Mare,2015,Rent,enq,7720.0
E30000287,Wisbech,2015,Rent,enq,4477.0
E30000288,Wolverhampton and Walsall,2015,Rent,enq,22199.0
E30000289,Worcester and Kidderminster,2015,Rent,enq,10789.0
E30000291,Worksop and Retford,2015,Rent,enq,2757.0
E30000292,Worthing,2015,Rent,enq,7220.0
E30000293,Yeovil,2015,Rent,enq,18871.0
E30000294,York,2015,Rent,enq,9861.0
K01000005,Cinderford and Ross-on-Wye,2015,Rent,enq,1652.0
K01000010,Carlisle,2015,Rent,enq,5267.0
K01000011,Chester,2015,Rent,enq,21792.0
K01000013,Newport,2015,Rent,enq,9753.0
S22000013,Western Isles,2015,Rent,enq,444.0
S22000035,Orkney Islands,2015,Rent,enq,209.0
S22000039,Shetland Islands,2015,Rent,enq,223.0
S22000047,Aberdeen,2015,Rent,enq,11526.0
S22000051,Ayr,2015,Rent,enq,3816.0
S22000054,Dumbarton and Helensburgh,2015,Rent,enq,3899.0
S22000055,Dumfries,2015,Rent,enq,2106.0
S22000056,Dundee,2015,Rent,enq,4868.0
S22000057,Dunfermline and Kirkcaldy,2015,Rent,enq,8240.0
S22000059,Edinburgh,2015,Rent,enq,27381.0
S22000060,Elgin,2015,Rent,enq,728.0
S22000061,Falkirk and Stirling,2015,Rent,enq,8206.0
S22000063,Galashiels and Peebles,2015,Rent,enq,2463.0
S22000065,Glasgow,2015,Rent,enq,52394.0
S22000068,Inverness,2015,Rent,enq,3755.0
S22000069,Kilmarnock and Irvine,2015,Rent,enq,9330.0
S22000070,Livingston,2015,Rent,enq,4582.0
S22000071,Motherwell and Airdrie,2015,Rent,enq,17914.0
S22000074,Perth,2015,Rent,enq,2204.0
S22000085,Greenock,2015,Rent,enq,2018.0
W22000003,Bridgend,2015,Rent,enq,2501.0
W22000009,Haverfordwest and Milford Haven,2015,Rent,enq,809.0
W22000015,Newtown and Welshpool,2015,Rent,enq,1841.0
W22000021,Aberystwyth,2015,Rent,enq,1112.0
W22000022,Bangor and Holyhead,2015,Rent,enq,3387.0
W22000024,Cardiff,2015,Rent,enq,30986.0
W22000026,Colwyn Bay,2015,Rent,enq,5654.0
W22000028,Llanelli,2015,Rent,enq,1291.0
W22000029,Merthyr Tydfil,2015,Rent,enq,2586.0
W22000031,Rhyl,2015,Rent,enq,3571.0
W22000032,Swansea,2015,Rent,enq,4787.0
W22000034,Wrexham,2015,Rent,enq,4809.0
E30000004,Barnsley,2016,Rent,enq,6329.0
E30000018,Bradford,2016,Rent,enq,16551.0
E30000029,Halifax,2016,Rent,enq,7106.0
E30000046,Dorchester and Weymouth,2016,Rent,enq,13097.0
E30000054,Grantham,2016,Rent,enq,4555.0
E30000061,Hastings,2016,Rent,enq,7076.0
E30000070,Isle of Wight,2016,Rent,enq,4093.0
E30000076,Lancaster and Morecambe,2016,Rent,enq,6023.0
E30000093,Middlesbrough and Stockton,2016,Rent,enq,14139.0
E30000108,Peterborough,2016,Rent,enq,13135.0
E30000124,Spalding,2016,Rent,enq,2540.0
E30000135,Thetford and Mildenhall,2016,Rent,enq,4982.0
E30000159,Andover,2016,Rent,enq,2861.0
E30000160,Ashford,2016,Rent,enq,4859.0
E30000162,Barnstaple,2016,Rent,enq,2202.0
E30000163,Barrow-in-Furness,2016,Rent,enq,5388.0
E30000164,Basingstoke,2016,Rent,enq,12036.0
E30000165,Bath,2016,Rent,enq,15048.0
E30000166,Bedford,2016,Rent,enq,10066.0
E30000167,Bideford,2016,Rent,enq,1659.0
E30000168,Birkenhead,2016,Rent,enq,15403.0
E30000169,Birmingham,2016,Rent,enq,67603.0
E30000170,Blackburn,2016,Rent,enq,9893.0
E30000171,Blackpool,2016,Rent,enq,14734.0
E30000173,Blyth and Ashington,2016,Rent,enq,6338.0
E30000174,Boston,2016,Rent,enq,3765.0
E30000175,Bournemouth,2016,Rent,enq,34545.0
E30000179,Brighton,2016,Rent,enq,31602.0
E30000180,Bristol,2016,Rent,enq,45938.0
E30000182,Burnley,2016,Rent,enq,5295.0
E30000183,Burton upon Trent,2016,Rent,enq,5273.0
E30000184,Bury St Edmunds,2016,Rent,enq,8524.0
E30000186,Cambridge,2016,Rent,enq,40489.0
E30000187,Canterbury,2016,Rent,enq,8096.0
E30000188,Chelmsford,2016,Rent,enq,19930.0
E30000189,Cheltenham,2016,Rent,enq,6051.0
E30000190,Chesterfield,2016,Rent,enq,4313.0
E30000191,Chichester and Bognor Regis,2016,Rent,enq,11226.0
E30000192,Clacton,2016,Rent,enq,6326.0
E30000193,Colchester,2016,Rent,enq,9724.0
E30000195,Coventry,2016,Rent,enq,28771.0
E30000196,Crawley,2016,Rent,enq,29101.0
E30000197,Crewe,2016,Rent,enq,13523.0
E30000198,Cromer and Sheringham,2016,Rent,enq,4036.0
E30000199,Darlington,2016,Rent,enq,2821.0
E30000200,Derby,2016,Rent,enq,13975.0
E30000201,Doncaster,2016,Rent,enq,6374.0
E30000202,Dudley,2016,Rent,enq,17095.0
E30000203,Durham and Bishop Auckland,2016,Rent,enq,12287.0
E30000204,Eastbourne,2016,Rent,enq,14213.0
E30000205,Evesham,2016,Rent,enq,2992.0
E30000206,Exeter,2016,Rent,enq,13825.0
E30000208,Folkestone and Dover,2016,Rent,enq,3855.0
E30000209,Gloucester,2016,Rent,enq,9920.0
E30000210,Great Yarmouth,2016,Rent,enq,3567.0
E30000211,Grimsby,2016,Rent,enq,4789.0
E30000212,Guildford and Aldershot,2016,Rent,enq,35638.0
E30000214,Harrogate,2016,Rent,enq,17268.0
E30000215,Hartlepool,2016,Rent,enq,1768.0
E30000216,Hereford,2016,Rent,enq,4654.0
E30000218,High Wycombe and Aylesbury,2016,Rent,enq,21338.0
E30000219,Huddersfield,2016,Rent,enq,13892.0
E30000220,Hull,2016,Rent,enq,16828.0
E30000221,Huntingdon,2016,Rent,enq,7991.0
E30000222,Ipswich,2016,Rent,enq,18699.0
E30000224,Kettering and Wellingborough,2016,Rent,enq,13690.0
E30000225,King's Lynn,2016,Rent,enq,5926.0
E30000226,Kingsbridge and Dartmouth,2016,Rent,enq,2859.0
E30000228,Leamington Spa,2016,Rent,enq,13965.0
E30000229,Leeds,2016,Rent,enq,41064.0
E30000230,Leicester,2016,Rent,enq,39069.0
E30000231,Lincoln,2016,Rent,enq,16542.0
E30000233,Liverpool,2016,Rent,enq,46315.0
E30000234,London,2016,Rent,enq,724523.0
E30000237,Luton,2016,Rent,enq,41144.0
E30000239,Manchester,2016,Rent,enq,141531.0
E30000240,Mansfield,2016,Rent,enq,7033.0
E30000241,Margate and Ramsgate,2016,Rent,enq,10001.0
E30000242,Medway,2016,Rent,enq,28642.0
E30000243,Milton Keynes,2016,Rent,enq,23698.0
E30000244,Newbury,2016,Rent,enq,9822.0
E30000245,Newcastle,2016,Rent,enq,27048.0
E30000247,Northampton,2016,Rent,enq,18858.0
E30000248,Norwich,2016,Rent,enq,22019.0
E30000249,Nottingham,2016,Rent,enq,41764.0
E30000250,Oxford,2016,Rent,enq,34817.0
E30000252,Penzance,2016,Rent,enq,41.0
E30000253,Plymouth,2016,Rent,enq,9734.0
E30000254,Portsmouth,2016,Rent,enq,30157.0
E30000255,Preston,2016,Rent,enq,13551.0
E30000256,Reading,2016,Rent,enq,28470.0
E30000257,Redruth and Truro,2016,Rent,enq,16178.0
